,default_risk_proba,income_score_norm,composite_score,credit_category
3563,0.12127616219254968,0.6933944263646026,0.823125014374596,High
2480,0.04368798764403315,2.0771876596179066e-05,0.6694246402121556,Medium
5133,0.0302653696418029,0.6667249745730515,0.8788317336226533,Excellent
3720,0.9310170916948838,0.6444169347334371,0.24161311623361248,Low
4336,0.1684308664825318,0.5734623232263235,0.7541370904301248,Medium
19070,0.04793853438127339,0.5529921941999874,0.8323406841931047,High
3657,0.025291464511004984,0.9813598712435616,0.976703936215365,Excellent
445,0.010287369892320186,1.4879653369667303e-12,0.6927988410758222,Medium
12049,0.03468659278001329,0.6360643967579271,0.8665387040813688,High
3176,0.9021931446270447,0.6512872267402555,0.26385096678314535,Low
2258,0.039148459860534654,0.6430916377589743,0.865523569425318,High
14190,0.03139310627376772,0.6344412202404347,0.8683571916804931,High
3994,0.006415972987493308,0.7117511029534196,0.9090341497947805,Excellent
3538,0.08810441287213638,0.7081383566326027,0.8507684179792853,High
3919,0.03680664671722452,0.5978228271251022,0.8535821954354734,High
16269,0.17147426749182415,3.7112862374770573e-07,0.5799681240943102,Medium
8302,0.991323350109976,0.6238559647535046,0.1932304443490682,Low
12012,0.013678915098511366,0.6393753742606229,0.8822373717092289,Excellent
5006,0.024656201350237248,0.5767142800880161,0.8557549430812387,High
17305,0.8653640735635417,0.6527049821130475,0.290056643139435,Low
2861,0.7778607896217296,0.5797071501350289,0.329409592305298,Low
10,0.8882496885075162,0.40775993331845906,0.20055319804027638,Low
15294,0.6530183658512068,0.8483382378207668,0.49738861525038525,Low
14973,0.011129286523952411,0.0003142394112677465,0.6923037712566136,Medium
10907,0.05489287789600629,0.035054137890468774,0.6720912268399362,Medium
7101,0.01977182755249748,0.6129943357107516,0.8700580214264771,High
10842,0.011103580084884867,0.9164550590901205,0.9671640116676168,Excellent
8845,0.009654752429160392,0.000405577315965899,0.6933633464943775,Medium
10152,0.26698903488056014,1.0286713142627332e-07,0.5131077064437474,Low
2434,0.012846109678494916,0.6782186590219267,0.8944733209316316,Excellent
9777,0.4034525113819421,0.6333715362239769,0.6075947028998336,Medium
3356,0.029148803609051744,0.9167536417220001,0.9546219299902639,Excellent
6844,0.008996664944675317,0.635119457217955,0.8842381717041137,Excellent
7294,0.8325934849431729,2.5513079996368516e-05,0.1171922144637779,Low
17933,0.14920985870310835,0.581405210713603,0.769974662121905,High
13475,0.03368966189218753,0.6515782089196007,0.8718906993513488,High
6412,0.011660805907291823,0.6305160505511516,0.8809922510302411,Excellent
1451,0.7924673632603068,0.8283822128464274,0.3937875095717135,Low
9497,0.20479442160564884,0.5873637411314253,0.7328530272154734,Medium
5504,0.5148548513642095,2.649424794395924e-05,0.3396095523194365,Low
8188,0.09434495220279696,0.6288931983968963,0.822626492977111,High
11259,0.15048859355879915,0.5819775895599602,0.7692512613768285,High
391,0.02349658088451902,0.5985652391840338,0.8631219651360468,High
4798,0.010851710234912661,5.96787191136578e-07,0.6924039818717184,Medium
19918,0.007557103719831636,0.5765349817560319,0.8676705219229273,High
10083,0.17378090407636357,0.23191131775434393,0.6479267624728485,Medium
14547,0.7271205522473091,0.2274349850571979,0.259246108944043,Low
3620,0.12594227053527246,0.6378990448541161,0.8032101240815441,High
5816,0.20041090870334088,0.5925050796790999,0.7374638878113913,Medium
6671,0.006548743794623946,0.7569493765002864,0.9225006922938491,Excellent
6316,0.008682314267201754,0.7772958390950417,0.9271111317414712,Excellent
2721,0.011778372815247976,0.5908778624536225,0.8690184977654132,High
19421,0.9131377607015495,0.8120140114715347,0.30440777095037574,Low
12123,0.08333972111879447,0.6026855109724361,0.8224678485085746,High
2437,0.17748692575179226,0.7109751631451379,0.7890517009172867,High
10387,0.097281595824508,0.5579793920411427,0.7992967005351872,High
16829,0.007074415353552482,0.6623975093363617,0.8937671620534218,Excellent
16190,0.17222487596427055,0.3153457845506691,0.6740463221902112,Medium
12145,0.02060346420309011,0.5732908788191743,0.8575648387035892,High
2494,0.014460732506236397,0.6190691509005911,0.8755982325158118,Excellent
10555,0.045511061456994496,0.9503446615355539,0.95324565544077,Excellent
4253,0.010791775111559659,0.5415242750820651,0.8549030399465277,High
1905,0.005765447324539819,0.8014800596798178,0.9364082047767673,Excellent
3630,0.010517824337502577,0.6030738863727542,0.8735596888755743,High
10970,0.21771881215328445,0.6282248495931244,0.7360642863706381,Medium
1785,0.006024948516843539,0.8807553232195888,0.9600091330040861,Excellent
16900,0.27179670609070766,0.5740651004391455,0.6819618358682483,Medium
9374,0.09337259779221467,0.15895345460751234,0.6823252179277034,Medium
7395,0.01385657206676776,0.9504450355845794,0.9754339102286365,Excellent
16770,0.8113525957483898,0.5548078351543272,0.2984955335224253,Low
1808,0.9969814756290981,0.11881901011651068,0.03775867009458452,Low
6843,0.01893147264046243,0.6564055730272037,0.8836696410598374,Excellent
17008,0.1292505367738383,0.6254733050818787,0.7971666157828767,High
11134,0.8568911703369955,0.6236576328822305,0.2872734706287723,Low
10802,0.6089861906423006,0.7844591006841378,0.5090473967556308,Low
5617,0.011885665317115164,1.7359854011917188e-05,0.6916852422342229,Medium
15686,0.015879685115555053,0.8999387793500393,0.9588658542241233,Excellent
7861,0.09284532229708714,0.8581900670943104,0.8924652945203322,Excellent
872,0.8980527598647051,0.503086273108872,0.222288950027368,Low
16760,0.02174813750452038,0.6140080644548279,0.8689787230832839,High
3743,0.011623777406689803,0.020548789223866,0.6980279925824769,Medium
14482,0.3625895507382637,0.9633658307929287,0.735197063721094,Medium
14522,0.01651797155767052,0.6135741025473561,0.8725096506738375,High
7593,0.041976348883477926,0.9237608030251603,0.9477447966891135,Excellent
7777,0.025739805350267375,0.5990789491945748,0.8617058210131853,High
14732,0.008450435669934362,0.6393839272340296,0.8858998732012549,Excellent
11168,0.03562540491348688,0.012100435110652247,0.6786923470937549,Medium
3750,0.012337716715944299,0.6264828293581116,0.8793084471062724,Excellent
5186,0.04939645690921248,0.8002031524990642,0.9054834259132705,Excellent
11160,0.24134957081217046,0.5930608567426832,0.7089735574542856,Medium
1216,0.971603878264928,0.8416748479820814,0.2723797396091748,Low
14757,0.012233819494073483,0.6172308497992911,0.8766055812939358,Excellent
4535,0.9360857276054934,0.8225927759476669,0.2915178234604547,Low
8825,0.03283599880941424,0.506498815400102,0.8289644454534406,High
19037,0.9443202765698411,0.6155916419875278,0.22365329899736958,Low
10833,0.960670789155662,0.6227901054451654,0.21436747922458624,Low
1332,0.27672159379350497,0.9567320308328378,0.7933144935943979,High
19447,0.0978284942078157,0.6677236161124581,0.8318371388882664,High
6754,0.03615084803613015,5.579791002655315e-05,0.6747111457477168,Medium
18653,0.009078371863457937,0.42813804321384485,0.8220865526597328,High
10097,0.055808428153123896,0.6411808318555449,0.8532883498494767,High
15959,0.9901995505819206,2.133149540757424e-05,0.006866714041277886,Low
9762,0.15561782930249293,0.6304066714704375,0.7801895209293862,High
5,0.43985175803214854,0.6895328605391144,0.5989636275392303,Medium
1977,0.30623007413542686,0.5632527114450202,0.6546147615387072,Medium
14739,0.17992250460639536,0.09124485465826623,0.6014277031730031,Medium
5418,0.836321427910871,5.642625416903353e-06,0.11457669325001534,Low
9463,0.028701472822442727,0.0002900710179021323,0.6799959903296607,Medium
7212,0.2871296861428084,0.6364043603570609,0.6899305278071524,Medium
19857,0.03939716116758749,0.292282633692502,0.7601067772904393,Medium
19646,0.9047457126552001,0.5745565636050022,0.2390449702228606,Low
17159,0.8838458250156043,0.8373152337268739,0.33250249260713916,Low
14689,0.6210438281138819,0.6717123206420963,0.4667830165129115,Low
2173,0.006764292396214704,0.7761471611571465,0.9281091436697937,Excellent
11392,0.2237064447013323,0.0014626259394052885,0.543844276490889,Low
5761,0.007299397497419909,0.8591899361291353,0.9526474025905467,Excellent
9112,0.7690947373788145,0.9065940772548201,0.4336119070112759,Low
302,0.49628672116793787,0.8272692616962329,0.6007800736913134,Medium
11565,0.4018626295992582,0.0003494896243196283,0.4188010061678151,Low
19374,0.4691242774420109,0.6180311911516608,0.5570223631360907,Medium
16301,0.04636821499084532,0.2606425179401275,0.7457350048884466,Medium
1204,0.8982399097697552,0.9953803687015308,0.3698461737716306,Low
2920,0.9524452802695988,0.7753265648024111,0.26588627325200415,Low
18354,0.9684880610062413,0.8536392688636842,0.27815013795473637,Low
17577,0.8998357963316747,0.002472251640716304,0.07085661806004263,Low
6711,0.18726766172280065,0.9263074072913282,0.8468048589814379,High
2175,0.045040938320115076,0.5765346783746428,0.8414317466883122,High
15936,0.018930289280499293,0.5929481289953595,0.8646332362022583,High
13543,0.015133376159905221,0.8080944918012761,0.9318349842284492,Excellent
11611,0.8568749975590312,0.0013934553007961916,0.10060553829891702,Low
9694,0.14399008221452494,0.9562066359728013,0.8860689332416729,Excellent
18964,0.02554613510370557,0.5679535171320766,0.852503760567029,High
4012,0.10070866571334244,0.16516636409001947,0.679053843227666,Medium
1071,0.02261517968516197,1.462894410468072e-09,0.6841693746592549,Medium
7050,0.02571865710218666,0.07086891432241195,0.703257614325193,Medium
2858,0.06484797546792395,0.6132252300668861,0.838573986192519,High
4218,0.10297237319363335,0.9295552901964127,0.9067859258233804,Excellent
9884,0.008450435669934362,0.6553851262496556,0.8907002329059427,Excellent
12442,0.9274842508565259,9.912629959915164e-12,0.050761024403405686,Low
13613,0.9566318754603842,0.5367288191449068,0.1913763329212031,Low
702,0.008367512361397888,0.6792562992360575,0.8979196311178387,Excellent
2720,0.15163351995178775,0.615902824302933,0.7786273833246284,High
7390,0.006193731954674938,0.6272548919258695,0.8838408552094883,Excellent
1016,0.7831996581913598,0.9608034945384262,0.44000128762757595,Low
9968,0.9812327342618571,0.5863178491259723,0.18903244075449174,Low
2742,0.13882750648995834,0.8822586729731972,0.8674983473489883,High
13550,0.03131640959055989,0.5327962748126339,0.8379173957303983,High
6904,0.11764692067533143,0.5754250611148803,0.790274673861732,High
19642,0.011392466824049489,0.7546021761250112,0.9184059260606687,Excellent
15831,0.6916972901708796,0.6033857879183394,0.3968276332558861,Low
7373,0.5777426185931507,0.104382351828864,0.32689487253345373,Low
9703,0.09730907687694909,0.9626037598382629,0.9206647741376144,Excellent
4794,0.010305275035754154,1.0542925563184106e-05,0.692789470352641,Medium
2724,0.011034587657628691,0.9022084049719208,0.9629383101312361,Excellent
1837,0.015206050794891094,0.8827547084789023,0.9541821769872468,Excellent
15610,0.0540926012572821,0.01898503097503162,0.667830688412412,Medium
4636,0.03732287688174767,4.770021823189674e-08,0.6738740004928421,Medium
13788,0.013394496295349287,0.005357686444235335,0.6922311585265261,Medium
9241,0.014902264160078626,0.7063750208918694,0.9014809213555057,Excellent
19966,0.006459162848777935,0.012316138483091914,0.699173427550783,Medium
10250,0.23968333953182414,0.6100159297953769,0.715226441266336,Medium
17522,0.1557350214284169,0.5766033131087275,0.7639664789327264,High
949,0.02815773129784209,0.6131887534178218,0.864246214116857,High
2762,0.16793669225736216,0.6240342297498797,0.7696545843448104,High
1602,0.8813391516647038,0.5838718675037516,0.2582241540858328,Low
10677,0.7310582378779832,0.8996626643960682,0.4581580328042322,Low
3042,0.04049927629551152,0.6165734522178453,0.8566225422584954,High
5278,0.06451090797313376,0.6638046100703079,0.8539837474398988,High
1344,0.5842040632735254,0.9233029446508988,0.5680480391038019,Medium
14266,0.006859263606007388,0.7721552767456424,0.9268450984994876,Excellent
1537,0.5413237705597775,0.799222448705816,0.5608400952199005,Medium
6062,0.6342103308012806,0.8849425461292816,0.521535532277888,Low
10364,0.0317123071258422,0.6440710784025829,0.8710227085326854,High
1280,0.9703498719431025,0.5898932463572405,0.19772306354700037,Low
3922,0.10725201625885333,0.9291840954507408,0.9036788172540249,Excellent
18257,0.005644416137356205,0.48743505260252656,0.8422794244846086,High
10394,0.8801535664926121,0.8381427551476484,0.335335329999466,Low
6909,0.07263541210673628,0.8460819694303032,0.9029798023543756,Excellent
12250,0.8993931957175392,0.604142104820937,0.25166739444400366,Low
7866,0.2081591481054403,0.9842668744010235,0.8495686586464988,High
9242,0.096211073283033,8.000070220828827e-05,0.6326762489125394,Medium
11198,0.020556350040223957,7.6794637860027e-06,0.685612858810979,Medium
17039,0.10299038676246808,0.635676310431842,0.8186096223958249,High
3089,0.0060243769198908,0.8044311861245675,0.9371122919934467,Excellent
6268,0.026309483484502117,0.6157118017057023,0.866296902072559,High
6998,0.0175362901350414,0.6261147191290675,0.8755590126441912,Excellent
10750,0.16875382641556913,0.6638644420076665,0.7810316541114015,High
1318,0.6299607635274472,0.6591465920655708,0.45677144315045815,Low
8949,0.2676288848643759,0.5600838298236113,0.6806849295420201,Medium
4751,0.10006698968466796,0.5968512885125478,0.8090084937744967,High
11153,0.1854333281793669,0.5717293196452017,0.7417154661680037,Medium
18973,0.9946403198598386,0.581567249722469,0.1782219510148537,Low
9069,0.21785301638738527,0.0007278425157074581,0.5477212412835425,Low
2628,0.6347184317844446,0.19357361737666642,0.31376918296388867,Low
18443,0.007190250189632651,0.6271924033848757,0.8831245458827198,Excellent
12640,0.165309492351644,0.5976727267655847,0.7635851733835245,High
9065,0.05813376934966709,0.5940515284395365,0.837521819987094,High
2441,0.0302653696418029,0.6083187903763143,0.8613098783636322,High
17053,0.011433301570943716,0.917865696939537,0.9673563979822004,Excellent
18290,0.2418135005664609,0.9245278918789415,0.8080889171671597,High
9445,0.024119640929767323,0.9199960540068418,0.9591150675512152,Excellent
12334,0.10836400634263427,0.5756982540021164,0.7968546717607908,High
1404,0.04346091151062315,0.836631595343693,0.9205668405456717,Excellent
4893,0.9713001315541304,0.4287933853177737,0.14872792350744082,Low
10730,0.7075123382858574,0.6538234457970992,0.40088839693902956,Low
11591,0.7886297905983161,0.8426578156928336,0.40075649128902885,Low
17995,0.012614290353028508,0.5747393496441284,0.8635918016461186,High
10240,0.7822957301515079,1.2871667801303443e-06,0.1523933750439785,Low
12027,0.006952815329876911,0.8413257903157763,0.947530766363819,Excellent
3759,0.010702789964636805,0.5599455641352282,0.8604917162653227,High
2266,0.48338700529793416,0.6348370181313849,0.5520802017308616,Medium
2505,0.24013603194179,0.00024380464642779747,0.5319779190346753,Low
8443,0.017146506091741436,0.597885586675724,0.8673631217384983,High
117,0.2552866486828799,0.045955269865230165,0.5350859268815531,Low
6351,0.09194117871993931,0.7220136574435169,0.8522452721290975,High
2325,0.006219314242498506,0.5917321110449764,0.8731661133437438,High
836,0.01650089704224615,0.676536150242551,0.891410217143193,Excellent
17859,0.1773174749132663,0.6746385690662601,0.7782693382805915,High
17207,0.29020851537513354,0.5491074190865952,0.661586264963385,Medium
11966,0.34348957394005264,0.0013612474914416336,0.4599656724893956,Low
15765,0.12663818651488104,0.6379518728037324,0.802738831280703,High
10461,0.0392261719980967,0.9446642981409051,0.9559409690436038,Excellent
15233,0.007283231692719033,0.5963163971442937,0.8737966569583848,Excellent
4577,0.006217372297981139,0.5842062078268558,0.8709097017394699,High
4845,0.01371629710690353,0.9723542863432607,0.9821048779281456,Excellent
18401,0.9556074340160402,0.5480705948532854,0.19549597464475746,Low
11103,0.20002542687545397,3.303929417732682e-05,0.5599921129754353,Medium
16071,0.005372468214103274,0.6683653922948123,0.8967488899385713,Excellent
19059,0.009556715464405039,0.4026369112357765,0.8141013725456493,High
3911,0.014621470321765393,0.697392804529897,0.8989828121337333,Excellent
5991,0.5020157051971251,0.5877186229844484,0.524904593257347,Low
2075,0.009457559477054504,0.528143218908204,0.851822674038523,High
9315,0.06378587611921034,0.9741973117265937,0.9476090802345308,Excellent
10064,0.04422988663515306,0.9207989920346968,0.945278776965802,Excellent
17077,0.44922399866164536,0.8025213816888319,0.6262996154434978,Medium
16143,0.010197298230020307,0.32619678805157215,0.7907209276544573,High
17080,0.016133265784317865,3.888808043212128e-07,0.6887068306152188,Medium
15279,0.007202785483501237,0.5797611317308818,0.8688863896808137,High
3524,0.9366507765861842,0.7936728279676999,0.282446304779981,Low
1457,0.16339842993245793,0.6842128736919686,0.7908849611548701,High
11345,0.9795563913655415,0.5604576882735759,0.1824478325261937,Low
705,0.052093142597253554,0.9932768845712807,0.9615178655533066,Excellent
792,0.05100455390148246,5.301033754326353e-07,0.6642969712999748,Medium
8854,0.7363067741706059,0.14403909960113717,0.22779698796091702,Low
6823,0.016821020421624918,3.6313231430957766e-06,0.6882263751018054,Medium
2391,0.01617440174283063,0.7966220639620848,0.927664537968644,Excellent
8065,0.4524452594408243,0.781097885400462,0.6176176840115615,Medium
12069,0.20905198794229976,0.6173046800895267,0.7388550124672482,Medium
16232,0.21541039350320632,0.5784438883560542,0.7227458910545718,Medium
12981,0.6327931000867343,0.9296594947139819,0.5359426783534806,Low
7160,0.9125706357444532,0.1672508069370917,0.11137579706001027,Low
12353,0.9027492770270182,0.5577160041942338,0.23539030733935737,Low
2587,0.20281478331979472,0.7914742990743581,0.795471941398451,High
4462,0.9931826047632798,0.5922963464843994,0.18246108061102398,Low
4005,0.008789726072437533,0.7014876595182803,0.9042934896047777,Excellent
14182,0.006045153677444055,0.5676629240062352,0.8660672696276597,High
13446,0.014436946964213715,0.7036438191382108,0.9009872828665135,Excellent
5161,0.9945348227261969,0.7937633406049787,0.24195462627315578,Low
13006,0.006321695727420916,0.9175607516296127,0.9708430384796891,Excellent
907,0.028713681750172082,0.7226002925813224,0.8966805105492762,Excellent
9397,0.1308962522999145,0.8656788972393263,0.8680762925618577,High
11283,0.005644416137356205,0.8121702952631376,0.9396999972827919,Excellent
3673,0.044263405158581674,0.8699893471687304,0.930012420539612,Excellent
5242,0.01971290674576601,0.003993162922724555,0.6873989141547812,Medium
4984,0.09860072245925142,0.028976828475500135,0.639672542821174,Medium
11060,0.005802934288478959,0.9119319975839102,0.9695175452732377,Excellent
5441,0.03901621556305092,9.572587752022355e-07,0.6726889362834969,Medium
16314,0.1684308664825318,0.6095825743269586,0.7649731657603153,High
12597,0.16277861389548304,0.6231668713305392,0.7730050316723236,High
7616,0.025837156360172628,4.767934329452391e-06,0.681915420928178,Medium
1664,0.3130965387709931,0.550912129309565,0.6461060616531743,Medium
13480,0.049697417032167235,0.5804226196766534,0.8393385939804789,High
16259,0.2028087023880487,0.7851297784551475,0.7935728418649102,High
2915,0.19445873206546097,0.8439413879135065,0.8170613039282292,High
16247,0.6644678538750052,0.5743503821702781,0.4071776169385798,Low
17494,0.9668903926503988,0.6163102881048018,0.2080698115761614,Low
13479,0.008756602905424862,0.3940531922153997,0.8120863356308224,High
4618,0.029569176008263243,1.3043409622854016e-08,0.6793015807072386,Medium
16288,0.15048859355879915,0.7742743415771893,0.8269402869819973,High
7952,0.17245625401108494,0.9426367130557679,0.8620716361089708,High
1927,0.008302343220605706,0.028987350422252565,0.7028845648722517,Medium
1749,0.9967851879611521,0.8407065956878428,0.2544623471335463,Low
8773,0.4913039952602835,0.6636537454334845,0.5551833269478468,Medium
12633,0.009484244724108682,0.5532614678890867,0.8593394690598499,High
9411,0.010956891943927575,0.02327215244933257,0.6993118213740505,Medium
6247,0.007076656418721083,0.4091937848566603,0.8178044759638933,High
9457,0.8811682545481215,0.22783922027346337,0.15153398789835393,Low
17804,0.01720478400824331,0.5774384996910152,0.8611882011015343,High
13580,0.045755740841651724,0.00843884508669215,0.6705026349368514,Medium
12348,0.33114556494176633,0.6424862919341333,0.6609439921210035,Medium
14511,0.009256873537628326,0.6062211733757986,0.8753865405363997,Excellent
3137,0.011065669304434462,0.5751354214358257,0.8647946579176436,High
11613,0.08381245590747652,0.5681169297213432,0.8117663597811694,High
16352,0.010675258863899901,0.0009087049562960488,0.6927999302821589,Medium
5699,0.030025456892252982,0.583300045954463,0.8539721939617618,High
9121,0.9458265892702901,0.028278165744930864,0.046404837234276214,Low
9748,0.6227942260646309,0.5114142114077984,0.4174683051770979,Low
13535,0.004805471521634461,0.8815871378106577,0.9611123112780532,Excellent
10354,0.4968234216572042,0.7460862660196833,0.5760494846458619,Medium
19003,0.13818025046463878,0.7154276399918305,0.817902116672302,High
10353,0.028747461395300492,0.4271438316099992,0.8080199265062894,High
5659,0.02060346420309011,0.0106244230160901,0.6887649019626639,Medium
18693,0.0756605290261121,0.9284532199865487,0.925573595677686,Excellent
6762,0.31552157608093967,0.027457209765630392,0.4873720596730313,Low
12787,0.027124820623512094,0.737572399825789,0.9022843455112781,Excellent
12663,0.06510731052403008,0.9199028562368609,0.9303957395042372,Excellent
12156,0.8431704704764855,0.04820054514627037,0.12424083421034122,Low
9804,0.8683048809716997,0.9673229166652035,0.38238345831937126,Low
19625,0.030834561599559544,0.051525858982752186,0.6938735645751338,Medium
8249,0.009550881112043242,0.0025035066925939943,0.6940654352293479,Medium
16862,0.024820737473876586,0.8646351027848472,0.9420160146037405,Excellent
9372,0.0505657756518844,0.5588563559581704,0.8322608638311321,High
11448,0.021543295405833034,0.031899533548172904,0.6944895532803687,Medium
10762,0.9043979872312435,0.5849968693122949,0.24242046973181797,Low
16723,0.5050313179555408,0.5872811594668522,0.5226624252711771,Low
9915,0.04860632975862255,0.9469308365331449,0.9500548201289076,Excellent
6032,0.006140316444812644,0.7916272775382749,0.9331899617501136,Excellent
15684,0.9978203675875676,0.009645867966918006,0.004419503078778048,Low
6390,0.036222056389957936,0.9304061580857058,0.9537664079527413,Excellent
8986,0.023228391976048948,0.7873062914695641,0.919932013057635,Excellent
5065,0.17016905541320634,0.6496251384804271,0.7757692027548836,High
3861,0.012558959822777861,0.925471430694056,0.9688501573322722,Excellent
19008,0.14972953960987734,0.40927749035364924,0.7179725693791806,Medium
9213,0.2664410295247652,0.679853488284897,0.7174473258181334,Medium
14059,0.006713338877709774,6.243365232166684e-07,0.6953008500865601,Medium
9389,0.07132574590346566,0.8201727959818932,0.8961238166621419,Excellent
18802,0.9453189222005125,0.005696771581744412,0.03998578593416457,Low
10208,0.16190689101961378,0.8007675179427777,0.8268954316691036,High
14165,0.6358092283355866,0.5680291254040509,0.4253422777863046,Low
6776,0.007816298643864714,0.7665898483223381,0.9245055454459961,Excellent
1053,0.8938403449422822,0.5678337440604153,0.2446618817585271,Low
7966,0.04247938110369194,2.445310073800267e-07,0.6702645065867178,Medium
14296,0.06779885787304926,0.9661305641064187,0.942379968720791,Excellent
4889,0.02429459438748137,0.7503326809752776,0.9080935882213462,Excellent
19976,0.18283610552654941,0.3409545370931408,0.6743010872593576,Medium
14337,0.40118298506886363,0.6129835768525274,0.6030669835075536,Medium
14885,0.00836771489952074,0.5887313112582597,0.8707619929478133,High
7117,0.8292769004865614,0.3987754540049849,0.23913880586090244,Low
8699,0.7350572815044424,0.12342841281074933,0.22248842679011513,Low
3289,0.7654708871113733,0.5573380944059972,0.3313718073438378,Low
3160,0.6421275465849491,0.6369389080698421,0.4415923898114883,Low
16446,0.9869900575551173,0.6118617906724964,0.1926654969131668,Low
2918,0.2875274572068679,0.012355724202189158,0.5024374972158492,Low
17237,0.23519130783019965,1.545995631941683e-05,0.535370722505756,Low
13497,0.963272213065115,0.6502525031489425,0.22078520179910222,Low
7404,0.009873397859840274,0.00019394380014239803,0.6931468046381545,Medium
13303,0.10908264124418014,0.9145338548683415,0.8980023075895762,Excellent
5610,0.1988174547372456,0.5763458772675947,0.7337315448642063,Medium
18632,0.012957181646005993,0.7559152138052284,0.9177045369893643,Excellent
9623,0.014971425419862445,8.919418478468626e-06,0.6895226780316399,Medium
16217,0.037348153596439074,0.7189309449178224,0.8895355759578393,Excellent
8697,0.01703498233763704,0.6443025570036115,0.8813662794647374,Excellent
13634,0.011687805116536092,0.8773542401418245,0.955024808460972,Excellent
2414,0.1030225332989552,0.8309807850844456,0.877178462216065,Excellent
15796,0.892457593535947,0.6085067511412786,0.25783170986722065,Low
7086,0.25973773057358335,0.000985557065963909,0.5184792557182808,Low
18062,0.006367896453655645,1.8669111991219997e-08,0.6955424780831746,Medium
9769,0.010058087222044106,0.6123123835615213,0.8766530540130255,Excellent
14421,0.9550236103424766,0.6169879122833791,0.21657984644528008,Low
3288,0.1754681372266272,0.6850022981228205,0.7826729933782071,High
4435,0.8816786970347654,0.9209944662837832,0.3591232519607992,Low
15003,0.035481474074638024,0.9217866632434895,0.9516989671208002,Excellent
10996,0.476342394648281,0.6250430806568236,0.5540732479432504,Medium
14447,0.02827418548481656,0.8285325213860337,0.9287678265764384,Excellent
3431,0.005802934288478959,0.004342631355134249,0.697240735404605,Medium
11355,0.03355220872782034,0.6281915912368444,0.864970931261579,High
1829,0.049928380696192994,0.8125827013438357,0.9088249439158156,Excellent
19913,0.6958200270963073,0.8887761225693294,0.47955881780338366,Low
11708,0.056690142277797055,0.7379271555310425,0.8816950470648548,Excellent
17354,0.07217488704341826,0.931899362115362,0.9290473877042158,Excellent
3715,0.1590366504127418,0.9814989317694732,0.8831240242419227,Excellent
3218,0.22670979374596856,0.6615614474639054,0.7397715786169936,Medium
19762,0.0472874540042776,0.19304484941370556,0.7248122370211173,Medium
1612,0.8997394681463868,0.8305409621773493,0.319344660950734,Low
3713,0.5104690430976689,0.577888367435713,0.5160381800623456,Low
19295,0.018339037399913567,0.611102798755463,0.8704935134466993,High
16170,0.03603853524271226,0.9232865551152354,0.951758991864672,Excellent
6285,0.02550399156708504,0.6503205552892906,0.8772433724898276,Excellent
19171,0.8963161022299663,0.21314559423818905,0.13652240671048033,Low
10895,0.014522976514465857,0.5939318993518915,0.8680134862454413,High
8415,0.022420685348765818,0.8802793489637813,0.9483893249449983,Excellent
4570,0.9898215551135039,0.9389562330627601,0.2888117813393753,Low
13179,0.019247370461790772,0.5909626720546916,0.8638156422931539,High
12151,0.010106941702640463,0.6973145947162716,0.902119519223033,Excellent
1831,0.06795618102789311,0.7603729804897502,0.8805425674273999,Excellent
5516,0.009409601387010516,0.9352781132143543,0.9739967129933988,Excellent
693,0.013233216378840026,0.6974766321871231,0.8999797381909489,Excellent
3947,0.5881383375433327,0.8035526350547063,0.529368954236079,Low
13987,0.028227990771426403,0.8525813393448267,0.9360148082634494,Excellent
2716,0.04900461282891935,0.011335678970630926,0.6690974747109457,Medium
17178,0.014971425419862445,0.9450487067081511,0.9730346142185416,Excellent
14215,0.10606288792291736,2.438187606343814e-06,0.6257567099102397,Medium
15002,0.015108064231752939,0.0005341810146033942,0.6895846093421539,Medium
13667,0.22139142722576904,0.9496331784912353,0.8299159544893322,High
19181,0.058619489557016444,0.9543987066135668,0.9452859692941584,Excellent
13829,0.03680443842830949,0.6930983027948455,0.882166383938637,Excellent
14784,0.1524394623067038,0.8892259483530973,0.8600601608912365,High
19972,0.26638041489114783,0.599986664064975,0.693529708795689,Medium
10621,0.18642695545172147,0.7545210318022395,0.7958574407244667,High
7357,0.02654464725040316,0.7838651211356772,0.9165782832654208,Excellent
11998,0.006591321766746616,0.8904440703631556,0.962519295872224,Excellent
199,0.2151564153073534,0.6524005813595526,0.7451106836927184,Medium
7893,0.5223513872500578,0.667089642289725,0.534480921611877,Low
10783,0.029877765024828758,0.570021972526718,0.8500921562406352,High
17428,0.31563204938973055,0.6763195552864317,0.6819534320131181,Medium
18188,0.4274964764135654,0.6696470182533348,0.6016465719865047,Medium
6121,0.03821481712456313,0.2918911098305185,0.7608169609619613,Medium
13110,0.904599467160243,0.5841496725591364,0.2420252747555708,Low
18031,0.27747868327450514,0.6489137683147602,0.7004390522022744,Medium
9878,0.011151335918841808,0.9805543546192357,0.9863603712425814,Excellent
4177,0.016471626096244567,0.8922441681584234,0.9561431121801558,Excellent
7513,0.02922933638211231,0.5740595989485591,0.851757344217089,High
93,0.07665931238545252,0.6379063753713354,0.8377103939415839,High
1500,0.3820741699363232,0.5620619408807368,0.6011666633087948,Medium
4307,0.027448946962118623,0.6540479961245631,0.8770001359638858,Excellent
4749,0.23851928769298042,0.5453948019929465,0.6966549392127976,Medium
18422,0.1431802618482614,0.6889030522086881,0.8064447323688234,High
15748,0.032825494661437714,0.5191490969459146,0.8327668828207679,High
